ID Magasin,Nom Magasin,Statut,Boucherie,Boulangerie,Caviar,Charcuterie & Traiteur,Pizza,Petits Fours,Number & Letter Cakes,Pâtisserie,"Décoration, Vaisselle Jetable",Plateaux de sushis,Plateaux de fromages,Plateaux de fruits de mer,Rôtisserie,Plateaux de fruits et de légumes,Menus Traiteur,Buffets et Cocktails Dînatoires,Salades
603,Market Puiseux Pontoise,Activé,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
604,Market Reims - Gosset,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
605,Market Rouvroy,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
606,Market Rubelles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
607,Market Sarlat - La Caneda,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
608,Market Scheibenhard,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
609,Market Sorbiers,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
610,Market St Denis Les Bourg,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
611,Market Saint Pierre Les Nemours,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
612,Market St Pourcain Sur Sioule,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
613,Market St Yorre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
614,Market Trevoux,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
615,Market Vernouillet,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
616,Market Villeneuve Les Avignon,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
617,Market Villers Bocage (14),Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
618,Market Voisins Le Bretonneux,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
619,Market Estaires,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
620,Market Le Mans - Les Maillets,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
621,Market Orléans - Saint Mesmin,Activé,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
622,Market Pibrac,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
623,Market Ploemeur,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
624,Market Valbonne,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
625,Market Manom,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
626,Market Livry Gargan,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
627,Market Guignes,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
628,Market Vizille,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
629,Market Rillieux La Pape - Village,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
630,Market Rive De Gier,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
631,Market Argelès - Gazost,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
632,Market Theix,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
633,Market Ecuelles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
634,Market Rognac,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
635,Market Oyonnax,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
636,Market Ambert,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
637,Market Luzarches,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
638,Market Mougins - Blanchisserie,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
639,Market Saint Ambroix,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
640,Market Aytre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
641,Market Vendôme - Saint Ouen,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
642,Market Plouhinec,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
643,Market Auterive,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
644,Market Clamart,Activé,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
645,Market Villevieille,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
646,Market Bellac,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
647,Market Ergue Gaberic,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
648,Market Meze,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
649,Market Villers Bocage (80),Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
650,Market Veauche,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
651,Market Irigny,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
652,Market Saint Andre De Corcy,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
653,Market Milly La Foret,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
654,Market Fruges,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
655,Market Le Cres,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
656,Market St Florent Sur Cher,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
657,Market Bressuire - Europe,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
658,Market Villers Cotterets,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
659,Market Saint Amand (50160),Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
660,Market Condrieu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
661,Market Marseille - Saint Barnabé,Désactivé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
662,Market Fouesnant,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
663,Market Saint Amand Montrond,Désactivé,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1
664,Market Brunoy,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
665,Market Comines,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
666,Market Annemasse - Florissant,Activé,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
667,Market Le Creusot,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
668,Market Sancerre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
669,Market Bourbon L'Archambault,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
670,Market Lannemezan,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
671,Market Bourganeuf,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
672,Market St Quentin Fallavier,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
673,Market Rue - Moulins,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
674,Market Mougins - Tournamy,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
675,Market Gerzat,Activé,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
676,Market Eperlecques,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
677,Market Unieux,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
678,Market Ferriere La Grande,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
679,Market Riorges,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
680,Market Desvres,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
681,Market Nimes - Painlevé,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
682,Market Saussay,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
683,Market Falaise,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
684,Market Avesnes Sur Helpe,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
685,Market Monistrol Sur Loire,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
686,Market Fougeres 2,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
687,Market Raillencourt Sainte Olle,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
688,Market Meyzieu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
689,Market Sassenage,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
690,Market Mirecourt,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
691,Market Essars,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
692,Market Thimert Gatelles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
693,Market Chatenoy Le Royal,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
694,Market La Fleche,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
695,Market Blois - Quiniere,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
696,Market Beaurains,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
697,Market Cabourg,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
698,Market Witry Les Reims,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
699,Market Nesles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
700,Market Chassieu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
701,Market Cosne D'Allier,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
702,Market Gray,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
703,Market La Souterraine,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
704,Market Le Havre - Vallée,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
705,Market Guines,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
706,Market Montalieu Vercieu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
707,Market Ruy,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
708,Market Auxerre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
709,Market Gisors (27140),Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
710,Market Saint Martin D'Auxigny,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
711,Market Pierres,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
712,Market Decize,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
713,Market Bagneres de Bigorre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
714,Market Le Tignet,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
715,Market Beauzelle,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
716,Market Avion,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
717,Market Nuits Saint Georges,Désactivé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
718,Market Dadonville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
719,Market Montpellier - Croix D'Argent,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
720,Market Sotteville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
721,Market Saint Nazaire Villeport,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
722,Market La Chaussee Saint Victor,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
723,Market Limoges Roussillon,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
724,Market Montesson (Market),Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
725,Carrefour Niort,Activé,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
726,Carrefour Soyaux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
727,Carrefour Fourmies,Activé,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
728,Carrefour Chateauneuf Les Martigues,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
729,Carrefour Montelimar,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
730,Carrefour Marseille Grand Littoral,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
731,Carrefour Mont De Marsan,Activé,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
732,Carrefour Aubervilliers,Activé,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
733,Carrefour Cahors,Activé,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
734,Carrefour Dax,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
735,Carrefour Goussainville,Désactivé,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
736,Carrefour Marseille Le Merlan,Désactivé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
737,Carrefour Port de Bouc,Activé,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
738,Carrefour Segny,Activé,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
739,Carrefour Tarnos,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,Carrefour Auch,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
741,Carrefour Serignan,Activé,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
742,Market Vire - La Douitée,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
743,Market Alencon - Quakenbruck,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
744,Market Breteuil Sur Noye,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
745,Market Chalette sur Loing,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
746,Market Moreuil,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
747,Market Verneuil sur Avre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
748,Market Etaples,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
749,Market Nangis,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
750,Market Mehun sur Yevre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
751,Market Villers sous Saint Leu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
752,Market Tournon sur Rhone,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
753,Market Gometz La Ville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
754,Market Saint Sever,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
755,Market Ligny En Barrois,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
756,Market St Andre De L'Eure,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
757,Market Miramas,Activé,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
758,Market Pont De Cheruy,Activé,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
759,Market Aubigny sur Nere,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
760,Market Pont-Evêque (38),Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
761,Market Guer,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
762,Market La Ferté Bernard,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
763,Market Arques,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
764,Market Albertville,Désactivé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
765,Market Marseille - Schuman,Désactivé,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
766,Market Corbas,Désactivé,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
767,Market Villepreux,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
768,Market Crouy,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
769,Market Marly Les Valenciennes,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
770,Market Pont Saint Esprit,Désactivé,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
771,Market Courbevoie,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
773,Market Quievrechain,Activé,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
774,Market Etables sur Mer,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
775,Market Mulsanne,Activé,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
776,Market St Remy Les Chevreuses,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
777,Market Chevigny,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
778,Market Geveze,Activé,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
779,Market Objat,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
780,Market Periers,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
781,Market Le Pontel,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
782,Market Epouville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
783,Market Bourges - Aéroport,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
784,Market Montelimar,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
785,Market Marseille - Catalans,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
786,Market Bapaume,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
787,Market Saint Calais,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
788,Market Ferrieres En Gatinais,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
789,Market Buchy,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
790,Market Perrigny,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
791,Market Bonneval,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
792,Market Ollioules,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
793,Market Voiron,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
794,Market Clermont Ferrand - Jaude,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
795,Market Saint Marcel,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
796,Market Calais - Virval,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
797,Market Nice - Gorbella,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
798,Market Sete,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
799,Market Lamotte Beuvron,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
800,Market Saint Germain Du Corbeis,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
801,Market Ennery,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
802,Market Niort - Saint Jean d'Angely,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
803,Market Fleury sur Andelle,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
804,Market Marolles En Hurepoix,Activé,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
805,Market Gargenville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
806,Market Dol de Bretagne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
807,Market Quimperle,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
808,Market St Aubin Du Cormier,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
809,Market Ingre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
810,Market St Julien De Concelles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
811,Market Locmine,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
812,Market Questembert,Désactivé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Market Distre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
814,Market Terdeghem,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
815,Market Bray Dunes,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
816,Market Airaines,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
817,Market Aix Noulette,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
818,Market Annemasse - Le Perrier,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
819,Market Anzin - Valmont,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
820,Market Argenton - Le Pechereau,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
821,Market Arras,Désactivé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
822,Market Aubigny au Bac,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
823,Market Aubigny en Artois,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
824,Market Auchel - Allouagne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
825,Market Auchel - Gandhi,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
826,Market Audruicq,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
827,Market Avesnes Le Comte,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
828,Market Beauvais,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
829,Market Bellegarde - Centre,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
830,Market Benodet,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
831,Market Berck,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
832,Market Berre L'étang,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
833,Market Betton,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
834,Market Blainville sur Mer,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
835,Market Bois en Ardres,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
836,Market Bois Guillaume - République,Activé,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
837,Market Bordeaux - Bastide,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
838,Market Bordeaux - Grands Hommes,Activé,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
839,Market Bordeaux - St Jean Saget,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
840,Market Bosc - Le Hard,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
841,Market Bouchain,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
842,Market Boulogne - Liane,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
843,Market Bourbourg,Activé,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
844,Market Bourg en Bresse - Marboz,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
845,Market Bourg en Bresse - Samaritaine,Activé,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
846,Market Bourges - Cap Nord,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
847,Market Boussac,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
848,Market Bretteville sur Odon,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
849,Market Brionne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
850,Market Bully Les Mines,Désactivé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
851,Market Buzancais,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
852,Market Calais - 4 Boulevards,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
853,Market Cambrai,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
854,Market Cany Barville,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
855,Market Chantilly,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
856,Market Charleval,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
857,Market Chartrettes,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
858,Market Chatillon sur Chalaronne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
859,Market Claix,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
860,Market Commentry,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
861,Market Conflans Sainte Honorine,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
862,Market Corpeau,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
863,Market Crepy en Valois,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
864,Market Crevecoeur Le Grand,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
865,Market Deols,Activé,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
866,Market Dinard,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
867,Market Dormans Chavenay,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
868,Market Dunkerque Malo Les Bains,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
869,Market Elbeuf,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
870,Market Etiolles,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
871,Market Etrepagny,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
872,Market Faverolles,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
873,Market Fecamp,Activé,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
874,Market Feuquieres En Vimeu,Activé,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
875,Market Fismes,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
